"","X","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord","iucnRedListCategory","year_char","elevation","decimalLongitude.1","decimalLatitude.1","optional"
"1988",1988,"Yellow-bellied Marmot",38.524,-105.9961,1947,"Sep","PRESERVED_SPECIMEN",NA,"1947",2162,-105.9961,38.524,TRUE
"1989",1989,"Yellow-bellied Marmot",37.81194,-107.66389,1946,"Jul","PRESERVED_SPECIMEN",NA,"1946",2844,-107.66389,37.81194,TRUE
"1990",1990,"Yellow-bellied Marmot",37.191825,-107.305555,1946,"Jul","PRESERVED_SPECIMEN","LC","1946",2205,-107.305555,37.191825,TRUE
"1991",1991,"Yellow-bellied Marmot",39.368577,-106.470119,1944,"Jun","PRESERVED_SPECIMEN",NA,"1944",3367,-106.470119,39.368577,TRUE
"1992",1992,"Yellow-bellied Marmot",39.414552,-106.255272,1944,"Jun","PRESERVED_SPECIMEN",NA,"1944",3096,-106.255272,39.414552,TRUE
"1993",1993,"Yellow-bellied Marmot",40.73167,-106.28306,1943,"Jul","PRESERVED_SPECIMEN",NA,"1943",2473,-106.28306,40.73167,TRUE
"1994",1994,"Yellow-bellied Marmot",39.589905,-105.64379,1943,"Aug","PRESERVED_SPECIMEN",NA,"1943",4187,-105.64379,39.589905,TRUE
"1995",1995,"Yellow-bellied Marmot",37.899398,-107.711562,1942,"May","PRESERVED_SPECIMEN",NA,"1942",3425,-107.711562,37.899398,TRUE
"1996",1996,"Yellow-bellied Marmot",37.895538,-107.713708,1942,"May","PRESERVED_SPECIMEN",NA,"1942",3425,-107.713708,37.895538,TRUE
"1997",1997,"Yellow-bellied Marmot",39.65833,-105.60278,1941,"Jun","PRESERVED_SPECIMEN",NA,"1941",3306,-105.60278,39.65833,TRUE
"1998",1998,"Yellow-bellied Marmot",39.552361,-107.231224,1941,"Jul","PRESERVED_SPECIMEN",NA,"1941",2417,-107.231224,39.552361,TRUE
"1999",1999,"Yellow-bellied Marmot",39.66361,-105.87861,1941,"Jul","PRESERVED_SPECIMEN",NA,"1941",3633,-105.87861,39.66361,TRUE
"2000",2000,"Yellow-bellied Marmot",39.108864,-106.563919,1941,"Aug","PRESERVED_SPECIMEN",NA,"1941",3743,-106.563919,39.108864,TRUE
"2001",2001,"Yellow-bellied Marmot",39.66351272879,-105.879007177529,1941,"Sep","PRESERVED_SPECIMEN",NA,"1941",3633,-105.879007177529,39.66351272879,TRUE
"2002",2002,"Yellow-bellied Marmot",38.799694,-107.719505,1940,"Apr","PRESERVED_SPECIMEN",NA,"1940",1625,-107.719505,38.799694,TRUE
"2003",2003,"Yellow-bellied Marmot",40.3771124890153,-105.521502146954,1940,"Jun","PRESERVED_SPECIMEN",NA,"1940",2315,-105.521502146954,40.3771124890153,TRUE
"2004",2004,"Yellow-bellied Marmot",39.954142,-106.995055,1940,"Jun","PRESERVED_SPECIMEN",NA,"1940",2724,-106.995055,39.954142,TRUE
"2005",2005,"Yellow-bellied Marmot",40.06028,-106.8075,1940,"Jun","PRESERVED_SPECIMEN",NA,"1940",2532,-106.8075,40.06028,TRUE
"2006",2006,"Yellow-bellied Marmot",39.6582363242771,-105.603169711855,1940,"Jul","PRESERVED_SPECIMEN",NA,"1940",3306,-105.603169711855,39.6582363242771,TRUE
"2007",2007,"Yellow-bellied Marmot",38.75444,-106.47778,1940,"Jul","PRESERVED_SPECIMEN",NA,"1940",3114,-106.47778,38.75444,TRUE
"2008",2008,"Yellow-bellied Marmot",39.69611,-105.72528,1940,"Aug","PRESERVED_SPECIMEN",NA,"1940",2854,-105.72528,39.69611,TRUE
"2009",2009,"Yellow-bellied Marmot",39.482076,-105.796352,1939,"Aug","PRESERVED_SPECIMEN",NA,"1939",3075,-105.796352,39.482076,TRUE
"2010",2010,"Yellow-bellied Marmot",40.2485703016634,-107.65449042698,1938,"Jun","PRESERVED_SPECIMEN",NA,"1938",2056,-107.65449042698,40.2485703016634,TRUE
"2011",2011,"Yellow-bellied Marmot",40.0299305099613,-108.195432653691,1938,"Jun","PRESERVED_SPECIMEN",NA,"1938",2065,-108.195432653691,40.0299305099613,TRUE
"2012",2012,"Yellow-bellied Marmot",39.208936,-106.752395,1938,"Jul","PRESERVED_SPECIMEN",NA,"1938",2843,-106.752395,39.208936,TRUE
"2013",2013,"Yellow-bellied Marmot",39.166355,-108.138969,1937,"Jul","PRESERVED_SPECIMEN",NA,"1937",1739,-108.138969,39.166355,TRUE
"2014",2014,"Yellow-bellied Marmot",39.588581,-105.643333,1935,"Aug","PRESERVED_SPECIMEN",NA,"1935",4187,-105.643333,39.588581,TRUE
"2015",2015,"Yellow-bellied Marmot",38.879725,-106.517058,1933,"Aug","PRESERVED_SPECIMEN","LC","1933",2972,-106.517058,38.879725,TRUE
"2016",2016,"Yellow-bellied Marmot",39.110245,-108.350929,1933,NA,"PRESERVED_SPECIMEN",NA,"1933",1452,-108.350929,39.110245,TRUE
"2017",2017,"Yellow-bellied Marmot",39.931931,-105.27749,1932,"May","PRESERVED_SPECIMEN",NA,"1932",1863,-105.27749,39.931931,TRUE
"2018",2018,"Yellow-bellied Marmot",39.9978,-105.296117,1932,"May","PRESERVED_SPECIMEN",NA,"1932",1919,-105.296117,39.9978,TRUE
"2019",2019,"Yellow-bellied Marmot",38.880644,-106.908412,1932,"Aug","PRESERVED_SPECIMEN","LC","1932",2858,-106.908412,38.880644,TRUE
"2020",2020,"Yellow-bellied Marmot",38.95917,-106.98917,1931,"Jul","PRESERVED_SPECIMEN","LC","1931",2978,-106.98917,38.95917,TRUE
"2021",2021,"Yellow-bellied Marmot",39.072222,-107.188333,1931,"Aug","PRESERVED_SPECIMEN",NA,"1931",2446,-107.188333,39.072222,TRUE
"2022",2022,"Yellow-bellied Marmot",39.072131446163,-107.188746602611,1931,"Aug","PRESERVED_SPECIMEN",NA,"1931",2446,-107.188746602611,39.072131446163,TRUE
"2023",2023,"Yellow-bellied Marmot",39.79833,-105.77722,1930,"Sep","PRESERVED_SPECIMEN",NA,"1930",3429,-105.77722,39.79833,TRUE
"2024",2024,"Yellow-bellied Marmot",39.695842,-105.724733,1929,NA,"PRESERVED_SPECIMEN","LC","1929",2827,-105.724733,39.695842,TRUE
"2025",2025,"Yellow-bellied Marmot",39.654709,-105.78223,1927,"Sep","PRESERVED_SPECIMEN","LC","1927",3787,-105.78223,39.654709,TRUE
"2026",2026,"Yellow-bellied Marmot",39.694431,-105.800564,1926,"Aug","PRESERVED_SPECIMEN","LC","1926",3097,-105.800564,39.694431,TRUE
"2027",2027,"Yellow-bellied Marmot",40.4323894902279,-105.734285447382,1925,"Jul","PRESERVED_SPECIMEN","LC","1925",3379,-105.734285447382,40.4323894902279,TRUE
"2028",2028,"Yellow-bellied Marmot",40.02889,-105.57694,1917,"Jun","PRESERVED_SPECIMEN",NA,"1917",3148,-105.57694,40.02889,TRUE
"2029",2029,"Yellow-bellied Marmot",37.199896,-106.664005,1915,"May","PRESERVED_SPECIMEN",NA,"1915",2891,-106.664005,37.199896,TRUE
"2030",2030,"Yellow-bellied Marmot",40.80694,-106.53472,1914,"Jun","PRESERVED_SPECIMEN",NA,"1914",2538,-106.53472,40.80694,TRUE
"2031",2031,"Yellow-bellied Marmot",40.854174,-106.478578,1914,"Jun","PRESERVED_SPECIMEN",NA,"1914",2515,-106.478578,40.854174,TRUE
"2032",2032,"Yellow-bellied Marmot",39.932969,-105.683186,1914,"Jun","PRESERVED_SPECIMEN",NA,"1914",3581,-105.683186,39.932969,TRUE
"2033",2033,"Yellow-bellied Marmot",40.943797,-106.29361,1914,"Jul","PRESERVED_SPECIMEN",NA,"1914",2666,-106.29361,40.943797,TRUE
"2034",2034,"Yellow-bellied Marmot",40.926806,-106.347827,1914,"Jul","PRESERVED_SPECIMEN",NA,"1914",2397,-106.347827,40.926806,TRUE
"2035",2035,"Yellow-bellied Marmot",39.933442,-105.661946,1914,"Sep","PRESERVED_SPECIMEN",NA,"1914",3468,-105.661946,39.933442,TRUE
"2036",2036,"Yellow-bellied Marmot",37.242001,-106.627995,1913,"Jul","PRESERVED_SPECIMEN",NA,"1913",3523,-106.627995,37.242001,TRUE
"2037",2037,"Yellow-bellied Marmot",37.013344,-106.336419,1913,"Jul","PRESERVED_SPECIMEN",NA,"1913",2928,-106.336419,37.013344,TRUE
"2038",2038,"Yellow-bellied Marmot",40.988168,-106.156772,1913,"Aug","PRESERVED_SPECIMEN",NA,"1913",2687,-106.156772,40.988168,TRUE
"2039",2039,"Yellow-bellied Marmot",40.147258,-107.81185,1912,"Aug","PRESERVED_SPECIMEN",NA,"1912",2288,-107.81185,40.147258,TRUE
"2040",2040,"Yellow-bellied Marmot",40.1010106003895,-106.262903602978,1907,"May","PRESERVED_SPECIMEN",NA,"1907",2403,-106.262903602978,40.1010106003895,TRUE
"2041",2041,"Yellow-bellied Marmot",39.6309978394103,-108.39017379756,1907,"Jul","PRESERVED_SPECIMEN",NA,"1907",2395,-108.39017379756,39.6309978394103,TRUE
"2042",2042,"Yellow-bellied Marmot",40.028866,-105.577507,1902,"Aug","PRESERVED_SPECIMEN",NA,"1902",3148,-105.577507,40.028866,TRUE
"2043",2043,"Yellow-bellied Marmot",40.050709,-105.643707,1902,"Aug","PRESERVED_SPECIMEN",NA,"1902",3874,-105.643707,40.050709,TRUE
"2044",2044,"Yellow-bellied Marmot",40.084884,-106.346771,1878,"Sep","PRESERVED_SPECIMEN",NA,"1878",2338,-106.346771,40.084884,TRUE
"2045",2045,"Yellow-bellied Marmot",39.706098,-105.697504,1873,"Jun","PRESERVED_SPECIMEN",NA,"1873",2669,-105.697504,39.706098,TRUE
"2046",2046,"Yellow-bellied Marmot",39.351504,-106.111377,1871,"Jul","PRESERVED_SPECIMEN",NA,"1871",4142,-106.111377,39.351504,TRUE
"2047",2047,"Yellow-bellied Marmot",39.356279,-106.076952,1871,"Jul","PRESERVED_SPECIMEN",NA,"1871",3386,-106.076952,39.356279,TRUE
"2048",2048,"Yellow-bellied Marmot",39.457912,-106.331023,1860,"Jan","PRESERVED_SPECIMEN","LC","1860",2828,-106.331023,39.457912,TRUE
"2049",2049,"Yellow-bellied Marmot",40.3976806102739,-105.074820184855,1800,NA,"PRESERVED_SPECIMEN","LC","1800",1521,-105.074820184855,40.3976806102739,TRUE
"2050",2050,"Yellow-bellied Marmot",39.13296,-106.9889,NA,NA,"PRESERVED_SPECIMEN",NA,NA,3802,-106.9889,39.13296,TRUE
"2051",2051,"Yellow-bellied Marmot",39.299999,-105.699997,NA,NA,"FOSSIL_SPECIMEN","LC",NA,2778,-105.699997,39.299999,TRUE
"2052",2052,"Yellow-bellied Marmot",38.483334,-107.150002,NA,NA,"FOSSIL_SPECIMEN","LC",NA,2507,-107.150002,38.483334,TRUE
"2053",2053,"Western Tiger Salamander",39.832087,-105.302154,2020,"Mar","HUMAN_OBSERVATION","LC","2020",2332,-105.302154,39.832087,TRUE
"2054",2054,"Western Tiger Salamander",39.482255,-104.875912,2020,"Mar","HUMAN_OBSERVATION","LC","2020",1934,-104.875912,39.482255,TRUE
"2055",2055,"Western Tiger Salamander",38.956806,-107.468941,2020,"Apr","HUMAN_OBSERVATION",NA,"2020",2407,-107.468941,38.956806,TRUE
"2056",2056,"Western Tiger Salamander",39.924653,-105.351244,2020,"Apr","HUMAN_OBSERVATION","LC","2020",2371,-105.351244,39.924653,TRUE
"2057",2057,"Western Tiger Salamander",39.399576,-105.07937,2020,"Apr","HUMAN_OBSERVATION","LC","2020",2331,-105.07937,39.399576,TRUE
"2058",2058,"Western Tiger Salamander",39.951564,-105.586268,2020,"Apr","HUMAN_OBSERVATION","LC","2020",2863,-105.586268,39.951564,TRUE
"2059",2059,"Western Tiger Salamander",39.480304,-104.90185,2020,"Apr","HUMAN_OBSERVATION","LC","2020",1967,-104.90185,39.480304,TRUE
"2060",2060,"Western Tiger Salamander",39.575905,-105.018888,2020,"May","HUMAN_OBSERVATION","LC","2020",1667,-105.018888,39.575905,TRUE
"2061",2061,"Western Tiger Salamander",39.459294,-105.122747,2020,"May","HUMAN_OBSERVATION","LC","2020",1960,-105.122747,39.459294,TRUE
"2062",2062,"Western Tiger Salamander",39.186687,-107.944907,2020,"May","HUMAN_OBSERVATION","LC","2020",2134,-107.944907,39.186687,TRUE
"2063",2063,"Western Tiger Salamander",39.186738,-107.90475,2020,"May","HUMAN_OBSERVATION","LC","2020",2153,-107.90475,39.186738,TRUE
"2064",2064,"Western Tiger Salamander",39.614516,-104.976505,2020,"Jun","HUMAN_OBSERVATION","LC","2020",1665,-104.976505,39.614516,TRUE
"2065",2065,"Western Tiger Salamander",40.206878,-103.727231,2020,"Jun","HUMAN_OBSERVATION","LC","2020",1333,-103.727231,40.206878,TRUE
"2066",2066,"Western Tiger Salamander",39.089724,-107.098963,2020,"Jun","HUMAN_OBSERVATION",NA,"2020",3431,-107.098963,39.089724,TRUE
"2067",2067,"Western Tiger Salamander",39.163493,-107.183118,2020,"Jun","HUMAN_OBSERVATION",NA,"2020",3614,-107.183118,39.163493,TRUE
"2068",2068,"Western Tiger Salamander",39.155396,-107.134664,2020,"Jun","HUMAN_OBSERVATION",NA,"2020",2921,-107.134664,39.155396,TRUE
"2069",2069,"Western Tiger Salamander",39.105889,-107.046082,2020,"Jun","HUMAN_OBSERVATION",NA,"2020",3730,-107.046082,39.105889,TRUE
"2070",2070,"Western Tiger Salamander",37.918539,-107.975258,2020,"Jun","HUMAN_OBSERVATION","LC","2020",2819,-107.975258,37.918539,TRUE
"2071",2071,"Western Tiger Salamander",39.127616,-107.073156,2020,"Jun","HUMAN_OBSERVATION",NA,"2020",3952,-107.073156,39.127616,TRUE
"2072",2072,"Western Tiger Salamander",39.09556,-107.019618,2020,"Jun","HUMAN_OBSERVATION",NA,"2020",3583,-107.019618,39.09556,TRUE
"2073",2073,"Western Tiger Salamander",39.14722,-107.135779,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3079,-107.135779,39.14722,TRUE
"2074",2074,"Western Tiger Salamander",39.104177,-107.186184,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3327,-107.186184,39.104177,TRUE
"2075",2075,"Western Tiger Salamander",39.189567,-107.176869,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",2991,-107.176869,39.189567,TRUE
"2076",2076,"Western Tiger Salamander",39.062727,-107.079889,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3336,-107.079889,39.062727,TRUE
"2077",2077,"Western Tiger Salamander",39.058614,-107.182746,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",2595,-107.182746,39.058614,TRUE
"2078",2078,"Western Tiger Salamander",40.77616,-108.256469,2020,"Jul","HUMAN_OBSERVATION","LC","2020",1965,-108.256469,40.77616,TRUE
"2079",2079,"Western Tiger Salamander",39.039705,-107.012195,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3540,-107.012195,39.039705,TRUE
"2080",2080,"Western Tiger Salamander",39.058899,-107.013825,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3487,-107.013825,39.058899,TRUE
"2081",2081,"Western Tiger Salamander",39.183065,-107.037818,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3255,-107.037818,39.183065,TRUE
"2082",2082,"Western Tiger Salamander",39.16501,-107.096671,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3698,-107.096671,39.16501,TRUE
"2083",2083,"Western Tiger Salamander",39.179911,-107.130646,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3347,-107.130646,39.179911,TRUE
"2084",2084,"Western Tiger Salamander",39.057228,-107.091627,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",2966,-107.091627,39.057228,TRUE
"2085",2085,"Western Tiger Salamander",39.150639,-107.054844,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3806,-107.054844,39.150639,TRUE
"2086",2086,"Western Tiger Salamander",38.802527,-106.83002,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3348,-106.83002,38.802527,TRUE
"2087",2087,"Western Tiger Salamander",40.304854,-105.58622,2020,"Jul","HUMAN_OBSERVATION","LC","2020",2991,-105.58622,40.304854,TRUE
"2088",2088,"Western Tiger Salamander",40.048149,-105.450137,2020,"Jul","HUMAN_OBSERVATION","LC","2020",2563,-105.450137,40.048149,TRUE
"2089",2089,"Western Tiger Salamander",39.179239,-107.140044,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3067,-107.140044,39.179239,TRUE
"2090",2090,"Western Tiger Salamander",39.033182,-107.140367,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3931,-107.140367,39.033182,TRUE
"2091",2091,"Western Tiger Salamander",37.954915,-103.446196,2020,"Jul","HUMAN_OBSERVATION","LC","2020",1316,-103.446196,37.954915,TRUE
"2092",2092,"Western Tiger Salamander",39.166405,-107.005015,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3715,-107.005015,39.166405,TRUE
"2093",2093,"Western Tiger Salamander",40.359701,-105.731986,2020,"Jul","HUMAN_OBSERVATION","LC","2020",3362,-105.731986,40.359701,TRUE
"2094",2094,"Western Tiger Salamander",37.834797,-103.545468,2020,"Jul","HUMAN_OBSERVATION","LC","2020",1366,-103.545468,37.834797,TRUE
"2095",2095,"Western Tiger Salamander",38.92345,-105.080049,2020,"Jul","HUMAN_OBSERVATION","LC","2020",2875,-105.080049,38.92345,TRUE
"2096",2096,"Western Tiger Salamander",38.891093,-105.173163,2020,"Jul","HUMAN_OBSERVATION","LC","2020",2884,-105.173163,38.891093,TRUE
"2097",2097,"Western Tiger Salamander",38.614258,-106.566609,2020,"Jul","HUMAN_OBSERVATION","LC","2020",3280,-106.566609,38.614258,TRUE
"2098",2098,"Western Tiger Salamander",39.0735,-106.925477,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3019,-106.925477,39.0735,TRUE
"2099",2099,"Western Tiger Salamander",40.327584,-105.581934,2020,"Jul","HUMAN_OBSERVATION","LC","2020",2553,-105.581934,40.327584,TRUE
"2100",2100,"Western Tiger Salamander",38.711406,-106.529655,2020,"Jul","HUMAN_OBSERVATION","LC","2020",3372,-106.529655,38.711406,TRUE
"2101",2101,"Western Tiger Salamander",37.611747,-107.764158,2020,"Jul","HUMAN_OBSERVATION","LC","2020",2928,-107.764158,37.611747,TRUE
"2102",2102,"Western Tiger Salamander",38.948572,-106.29028,2020,"Jul","HUMAN_OBSERVATION","LC","2020",3792,-106.29028,38.948572,TRUE
"2103",2103,"Western Tiger Salamander",39.076189,-107.046161,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3315,-107.046161,39.076189,TRUE
"2104",2104,"Western Tiger Salamander",39.091964,-107.082943,2020,"Jul","HUMAN_OBSERVATION",NA,"2020",3379,-107.082943,39.091964,TRUE
"2105",2105,"Western Tiger Salamander",40.353751,-106.876517,2020,"Jul","HUMAN_OBSERVATION","LC","2020",2161,-106.876517,40.353751,TRUE
"2106",2106,"Western Tiger Salamander",40.375407,-105.414466,2020,"Aug","HUMAN_OBSERVATION","LC","2020",2653,-105.414466,40.375407,TRUE
"2107",2107,"Western Tiger Salamander",39.180654,-107.160224,2020,"Aug","HUMAN_OBSERVATION",NA,"2020",2873,-107.160224,39.180654,TRUE
"2108",2108,"Western Tiger Salamander",39.162431,-107.004892,2020,"Aug","HUMAN_OBSERVATION",NA,"2020",3715,-107.004892,39.162431,TRUE
"2109",2109,"Western Tiger Salamander",38.882963,-105.096957,2020,"Aug","HUMAN_OBSERVATION","LC","2020",3347,-105.096957,38.882963,TRUE
"2110",2110,"Western Tiger Salamander",39.570411,-106.090298,2020,"Aug","HUMAN_OBSERVATION","LC","2020",2771,-106.090298,39.570411,TRUE
"2111",2111,"Western Tiger Salamander",39.557594,-106.019903,2020,"Aug","HUMAN_OBSERVATION","LC","2020",3073,-106.019903,39.557594,TRUE
"2112",2112,"Western Tiger Salamander",40.141095,-105.326906,2020,"Aug","HUMAN_OBSERVATION","LC","2020",2171,-105.326906,40.141095,TRUE
"2113",2113,"Western Tiger Salamander",40.166961,-104.837631,2020,"Aug","HUMAN_OBSERVATION","LC","2020",1473,-104.837631,40.166961,TRUE
"2114",2114,"Western Tiger Salamander",38.840066,-105.192778,2020,"Aug","HUMAN_OBSERVATION","LC","2020",2650,-105.192778,38.840066,TRUE
"2115",2115,"Western Tiger Salamander",37.568097,-107.714043,2020,"Aug","HUMAN_OBSERVATION","LC","2020",3572,-107.714043,37.568097,TRUE
"2116",2116,"Western Tiger Salamander",40.24951,-105.0603,2020,"Sep","HUMAN_OBSERVATION","LC","2020",1558,-105.0603,40.24951,TRUE
"2117",2117,"Western Tiger Salamander",38.841785,-104.891464,2020,"Sep","HUMAN_OBSERVATION","LC","2020",1951,-104.891464,38.841785,TRUE
"2118",2118,"Western Tiger Salamander",40.028021,-107.090519,2020,"Sep","HUMAN_OBSERVATION","LC","2020",3257,-107.090519,40.028021,TRUE
"2119",2119,"Western Tiger Salamander",40.184699,-105.187745,2020,"Oct","HUMAN_OBSERVATION","LC","2020",1557,-105.187745,40.184699,TRUE
"2120",2120,"Western Tiger Salamander",39.754392,-105.275064,2020,"Oct","HUMAN_OBSERVATION","LC","2020",2249,-105.275064,39.754392,TRUE
"2121",2121,"Western Tiger Salamander",37.058089,-104.450584,2020,"Oct","HUMAN_OBSERVATION","LC","2020",2850,-104.450584,37.058089,TRUE
"2122",2122,"Western Tiger Salamander",40.546635,-104.678735,2020,"Nov","HUMAN_OBSERVATION","LC","2020",1476,-104.678735,40.546635,TRUE
"2123",2123,"Western Tiger Salamander",37.318627,-107.147193,2020,"Nov","HUMAN_OBSERVATION","LC","2020",2460,-107.147193,37.318627,TRUE
"2124",2124,"Western Tiger Salamander",39.906041,-105.167877,2019,"Mar","HUMAN_OBSERVATION","LC","2019",1751,-105.167877,39.906041,TRUE
"2125",2125,"Western Tiger Salamander",39.881481,-105.169805,2019,"Mar","HUMAN_OBSERVATION","LC","2019",1731,-105.169805,39.881481,TRUE
"2126",2126,"Western Tiger Salamander",39.861518,-105.050565,2019,"Mar","HUMAN_OBSERVATION","LC","2019",1675,-105.050565,39.861518,TRUE
"2127",2127,"Western Tiger Salamander",40.426546,-107.559759,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2161,-107.559759,40.426546,TRUE
"2128",2128,"Western Tiger Salamander",39.91842,-105.135951,2019,"Apr","HUMAN_OBSERVATION","LC","2019",1691,-105.135951,39.91842,TRUE
"2129",2129,"Western Tiger Salamander",40.031961,-104.425161,2019,"Apr","HUMAN_OBSERVATION","LC","2019",1501,-104.425161,40.031961,TRUE
"2130",2130,"Western Tiger Salamander",38.779654,-104.010188,2019,"May","HUMAN_OBSERVATION","LC","2019",1731,-104.010188,38.779654,TRUE
"2131",2131,"Western Tiger Salamander",39.970331,-105.022129,2019,"Jun","HUMAN_OBSERVATION","LC","2019",1632,-105.022129,39.970331,TRUE
"2132",2132,"Western Tiger Salamander",39.927298,-106.061186,2019,"Jun","HUMAN_OBSERVATION","LC","2019",3006,-106.061186,39.927298,TRUE
"2133",2133,"Western Tiger Salamander",39.872345,-105.077527,2019,"Jun","HUMAN_OBSERVATION","LC","2019",1642,-105.077527,39.872345,TRUE
"2134",2134,"Western Tiger Salamander",40.357272,-105.508176,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2357,-105.508176,40.357272,TRUE
"2135",2135,"Western Tiger Salamander",37.372479,-103.716849,2019,"Jun","HUMAN_OBSERVATION","LC","2019",1632,-103.716849,37.372479,TRUE
"2136",2136,"Western Tiger Salamander",38.967897,-108.388509,2019,"Jun","HUMAN_OBSERVATION","LC","2019",1502,-108.388509,38.967897,TRUE
"2137",2137,"Western Tiger Salamander",40.400671,-104.969188,2019,"Jun","HUMAN_OBSERVATION","LC","2019",1503,-104.969188,40.400671,TRUE
"2138",2138,"Western Tiger Salamander",37.87107,-103.562207,2019,"Jul","HUMAN_OBSERVATION","LC","2019",1328,-103.562207,37.87107,TRUE
"2139",2139,"Western Tiger Salamander",40.811531,-103.817138,2019,"Jul","HUMAN_OBSERVATION","LC","2019",1443,-103.817138,40.811531,TRUE
"2140",2140,"Western Tiger Salamander",40.086809,-105.204392,2019,"Jul","HUMAN_OBSERVATION","LC","2019",1581,-105.204392,40.086809,TRUE
"2141",2141,"Western Tiger Salamander",40.01627,-105.468573,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2577,-105.468573,40.01627,TRUE
"2142",2142,"Western Tiger Salamander",38.333616,-104.476098,2019,"Jul","HUMAN_OBSERVATION","LC","2019",1494,-104.476098,38.333616,TRUE
"2143",2143,"Western Tiger Salamander",40.380068,-104.789394,2019,"Jul","HUMAN_OBSERVATION","LC","2019",1476,-104.789394,40.380068,TRUE
"2144",2144,"Western Tiger Salamander",37.120723,-104.506455,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2095,-104.506455,37.120723,TRUE
"2145",2145,"Western Tiger Salamander",40.68476,-107.339364,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2199,-107.339364,40.68476,TRUE
"2146",2146,"Western Tiger Salamander",39.64371,-105.283724,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2198,-105.283724,39.64371,TRUE
"2147",2147,"Western Tiger Salamander",38.695488,-106.119152,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2498,-106.119152,38.695488,TRUE
"2148",2148,"Western Tiger Salamander",38.648237,-106.197903,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3159,-106.197903,38.648237,TRUE
"2149",2149,"Western Tiger Salamander",38.963441,-105.065036,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2654,-105.065036,38.963441,TRUE
